Division,Product Name,State/Province,City,Sales,,Product Name,Total Sales,Percent of Sugar Sales
Chocolate,Wonka Bar - Triple Dazzle Caramel,Arkansas,Fayetteville,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Arkansas,Jonesboro,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Arkansas,Springdale,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Arkansas,Texarkana,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,British Columbia,Vancouver,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Anaheim,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Apple Valley,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Bakersfield,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Brentwood,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Chico,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Costa Mesa,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Danville,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Dublin,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Fairfield,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Fresno,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Huntington Beach,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Inglewood,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Laguna Niguel,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Lake Forest,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Lakewood,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Lancaster,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Los Angeles,547.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Manteca,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Mission Viejo,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Modesto,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Oakland,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Oceanside,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Ontario,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Pasadena,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Rancho Cucamonga,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Salinas,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,San Diego,120,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,San Francisco,675,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,San Jose,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Santa Barbara,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Stockton,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Thousand Oaks,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Torrance,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,California,Westminster,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Colorado,Aurora,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Colorado,Denver,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Colorado,Louisville,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Colorado,Loveland,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Colorado,Thornton,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Connecticut,Danbury,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Connecticut,Fairfield,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Connecticut,Manchester,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Delaware,Newark,52.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Delaware,Wilmington,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Boynton Beach,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Fort Lauderdale,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Hollywood,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Homestead,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Jacksonville,52.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Kissimmee,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Miami,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Orlando,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Pembroke Pines,48.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Pompano Beach,45,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Tallahassee,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Florida,Tampa,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Georgia,Athens,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Georgia,Atlanta,116.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Georgia,Columbus,52.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Georgia,Smyrna,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Idaho,Meridian,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Idaho,Pocatello,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Aurora,37.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Chicago,352.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Decatur,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Peoria,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Quincy,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Rockford,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Illinois,Skokie,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Indiana,Columbus,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Indiana,Greenwood,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Indiana,La Porte,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Indiana,Lafayette,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Indiana,Richmond,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Iowa,Burlington,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Iowa,Des Moines,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Iowa,Urbandale,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Kansas,Overland Park,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Kentucky,Georgetown,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Kentucky,Henderson,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Kentucky,Louisville,63.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Kentucky,Richmond,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Louisiana,Lafayette,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Louisiana,Monroe,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Manitoba,Winnipeg,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Maryland,Baltimore,120,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Maryland,Clinton,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Maryland,Columbia,93.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Maryland,Laurel,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Massachusetts,Everett,60,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Massachusetts,Lawrence,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Massachusetts,Lowell,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Massachusetts,New Bedford,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Canton,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Dearborn,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Dearborn Heights,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Detroit,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Grand Rapids,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Jackson,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Lansing,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Michigan,Trenton,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Minnesota,Eagan,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Minnesota,Lakeville,63.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Minnesota,Maple Grove,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Minnesota,Rochester,48.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Mississippi,Hattiesburg,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Mississippi,Southaven,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Missouri,Gladstone,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Missouri,Springfield,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Montana,Great Falls,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Montana,Helena,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Nebraska,Fremont,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Nebraska,Grand Island,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Nevada,North Las Vegas,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Brunswick,Moncton,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Jersey,Lakewood,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Jersey,Paterson,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Jersey,Plainfield,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Mexico,Albuquerque,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Mexico,Carlsbad,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New Mexico,Clovis,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Buffalo,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Long Beach,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Mount Vernon,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,New York City,663.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Oceanside,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Rochester,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Rome,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Watertown,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,New York,Yonkers,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Asheville,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Burlington,37.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Charlotte,105,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Concord,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Durham,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Fayetteville,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Greensboro,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Jacksonville,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Raleigh,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Carolina,Wilmington,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,North Dakota,Fargo,52.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Nova Scotia,Halifax,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Akron,45,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Cleveland,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Columbus,165,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Elyria,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Fairfield,67.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Grove City,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Kent,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Lakewood,48.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Lancaster,37.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Newark,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Springfield,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Toledo,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ohio,Troy,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Oklahoma,Lawton,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Oklahoma,Muskogee,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Oklahoma,Tulsa,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Ontario,Toronto,45,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Oregon,Portland,56.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Oregon,Springfield,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Pennsylvania,Lancaster,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Pennsylvania,Philadelphia,562.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Pennsylvania,York,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Quebec,Montreal,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Rhode Island,Cranston,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Rhode Island,Providence,41.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,South Carolina,Columbia,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,South Carolina,Florence,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,South Dakota,Sioux Falls,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Chattanooga,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Clarksville,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Columbia,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Franklin,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Hendersonville,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Jackson,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Johnson City,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Knoxville,26.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Lebanon,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Memphis,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Tennessee,Nashville,63.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Arlington,71.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Austin,60,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Beaumont,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Bryan,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,College Station,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Coppell,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Corpus Christi,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Dallas,135,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,El Paso,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Grand Prairie,30,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Harlingen,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Houston,232.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Huntsville,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Pasadena,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Plano,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,San Antonio,52.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Tyler,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Texas,Waco,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Utah,Draper,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Utah,Murray,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Utah,Provo,11.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Utah,Salt Lake City,33.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Vermont,Burlington,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Arlington,37.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Harrisonburg,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Newport News,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Richmond,22.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Salem,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Suffolk,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Virginia,Virginia Beach,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Bellingham,71.25,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Kent,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Longview,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Olympia,3.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Pasco,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Renton,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Seattle,678.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Washington,Spokane,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,West Virginia,Wheeling,18.75,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Wisconsin,Franklin,7.5,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Wisconsin,Madison,15,,,,
Chocolate,Wonka Bar - Triple Dazzle Caramel,Wisconsin,Milwaukee,41.25,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Alabama,Auburn,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Alabama,Hoover,46.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Alabama,Tuscaloosa,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Alberta,Calgary,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Alberta,Edmonton,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Chandler,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Glendale,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Mesa,57.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Peoria,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Phoenix,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Tempe,25.200000000000003,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arizona,Tucson,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Arkansas,Little Rock,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,British Columbia,Vancouver,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Anaheim,43.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Apple Valley,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Bakersfield,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Brentwood,46.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Chico,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Citrus Heights,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Coachella,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Concord,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Costa Mesa,25.200000000000003,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Danville,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Fairfield,75.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Fresno,43.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Huntington Beach,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Inglewood,72,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Laguna Niguel,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Lakewood,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Long Beach,32.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Los Angeles,590.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Modesto,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Oakland,122.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Oceanside,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Pasadena,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Sacramento,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Salinas,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,San Diego,46.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,San Francisco,543.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,San Jose,61.199999999999996,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,San Mateo,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Santa Ana,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Santa Clara,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Sunnyvale,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,California,Westminster,50.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Aurora,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Denver,93.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Greeley,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Louisville,79.19999999999999,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Loveland,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Colorado,Parker,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Connecticut,Fairfield,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Connecticut,Manchester,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Connecticut,Meriden,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Connecticut,Norwich,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Connecticut,Waterbury,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Delaware,Wilmington,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Boynton Beach,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Coral Springs,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Hialeah,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Homestead,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Jacksonville,54,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Lakeland,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Miami,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Miramar,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Orlando,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Palm Coast,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Port Orange,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Port Saint Lucie,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Sanford,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Tallahassee,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Florida,Tampa,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Georgia,Athens,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Georgia,Atlanta,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Georgia,Columbus,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Georgia,Roswell,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Georgia,Sandy Springs,54,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Idaho,Meridian,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Aurora,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Bloomington,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Chicago,176.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Decatur,10.8,,,,
